Grattan_record	Symbol	Company	Cost ($m)	Project	Date start	Completion date	Status	Major industry	Sub-industry	State	Employment Construction	Operation	Contact No.	sheet	Start date	Employment Operation	Change 	Total cost	Production date	               Employment Construction	Total cost $m	End date	Major sector	Sub-sector	Ownership	Capacity	Units	Project detail changes	Statistical Division	Lucille_Ownership
11048.0	NA	WA Main Roads	NA	Great Eastern Hwy: rebuild between Kooyong Road and Tonkin Highway	NA	NA	Under construction	Transport & Storage	Road	Western Australia	NA	NA	308.0	Jun 2012	Q3 2011	NA	~	NA	NA	NA	267.0	41609	Engineering	Roads, highways and subdivisions	PPP	4.2	km	Jun12: Project cost is $267 million.	Perth	Public
11048.0	NA	WA Main Roads	NA	Great Eastern Hwy: rebuild between Kooyong Road and Tonkin Highway	NA	NA	Under construction	Transport & Storage	Road	Western Australia	NA	NA	308.0	Sep 2012	Q3 2011	NA	~	NA	NA	NA	267.0	Q2 2013	Engineering	Roads, highways and subdivisions	PPP	4.2	km	Sep12: end date brought forward to Q2 2013	Perth	Public
11048.0	NA	WA Main Roads	NA	Great Eastern Hwy: rebuild between Kooyong Road and Tonkin Highway	NA	NA	Under construction	Transport & Storage	Road	Western Australia	NA	NA	406.0	Dec 2012	Q3 2011	NA	NA	NA	NA	NA	267.0	Q2 2013	Engineering	Roads, highways and subdivisions	PPP	4.2	km	NA	Perth	Public
11069.0	NA	NSW Roads and Maritime Services	NA	M2 Enhancements, Windsor Road to Lane Cove Road, Macquarie Park	NA	NA	Under construction	Transport & Storage	Road	New South Wales	NA	NA	193.0	Jun 2012	2011	NA	~^	NA	NA	NA	550.0	2013	Engineering	Roads, highways and subdivisions	PPP	NA	NA	Jun12: To complete in 2013.	Sydney	Public
11069.0	NA	NSW Roads and Maritime Services	NA	M2 Enhancements, Windsor Road to Lane Cove Road, Macquarie Park	NA	NA	Under construction	Transport & Storage	Road	New South Wales	NA	NA	193.0	Sep 2012	2011	NA	NA	NA	NA	NA	550.0	2013	Engineering	Roads, highways and subdivisions	PPP	NA	NA	NA	Sydney	Public
11069.0	NA	NSW Roads and Maritime Services	NA	M2 Enhancements, Windsor Road to Lane Cove Road, Macquarie Park	NA	NA	Under construction	Transport & Storage	Road	New South Wales	NA	NA	256.0	Dec 2012	2011	NA	NA	NA	NA	NA	550.0	2013	Engineering	Roads, highways and subdivisions	PPP	NA	NA	NA	Sydney	Public
11069.0	NA	NSW Roads and Maritime Services	NA	M2 Enhancements, Windsor Road to Lane Cove Road, Macquarie Park	NA	NA	Under construction	Transport & Storage	Road	New South Wales	NA	NA	266.0	Mar 2013	2011	NA	NA	NA	NA	NA	550.0	2013	Engineering	Roads, highways and subdivisions	PPP	NA	NA	NA	Sydney	Public
11128.0	NA	BHP Billiton	NA	Stuart Highway widening - 3.5m wide traffic lane between Port Augustaand Olympic Dam	NA	NA	Under construction	Transport & Storage	Road	South Australia	NA	NA	51.0	Mar 2012	40909	NA	*	NA	NA	NA	25.0	41153	Engineering	Oil, gas, coal and other minerals	Private	250.0	km	NA	Northern (SA)	Public
11128.0	NA	BHP Billiton	NA	Stuart Highway widening - 3.5m wide traffic lane between Port Augustaand Olympic Dam	NA	NA	Under construction	Transport & Storage	Road	South Australia	NA	NA	51.0	Jun 2012	40909	NA	NA	NA	NA	NA	25.0	41153	Engineering	Oil, gas, coal and other minerals	Private	250.0	km	NA	Northern (SA)	Public
11128.0	NA	BHP Billiton	NA	Stuart Highway widening - 3.5m wide traffic lane between Port Augusta and Olympic Dam	NA	NA	Under construction	Transport & Storage	Road	South Australia	NA	NA	51.0	Sep 2012	40909	NA	NA	NA	NA	NA	25.0	End 2012	Engineering	Oil, gas, coal and other minerals	Private	250.0	km	NA	Northern (SA)	Public
11174.0	NA	NSW Roads and Maritime Services	NA	M5 Widening, King Georges Road to Camden Valley Way 	NA	NA	Under consideration	Transport & Storage	Road	New South Wales	NA	NA	193.0	Jun 2012	Pending further approvals, 2012 start	NA	*	NA	NA	NA	400.0	2014	Engineering	Roads, highways and subdivisions	PPP	22.0	km	NA	Sydney	Public
11174.0	NA	NSW Roads and Maritime Services	NA	M5 Widening, King Georges Road to Camden Valley Way 	NA	NA	Under construction	Transport & Storage	Road	New South Wales	NA	NA	193.0	Sep 2012	2012	NA	^	NA	NA	NA	400.0	2014	Engineering	Roads, highways and subdivisions	PPP	22.0	km	Sep12: Project moved to under construction	Sydney	Public
11174.0	NA	NSW Roads and Maritime Services	NA	M5 Widening, King Georges Road to Camden Valley Way 	NA	NA	Under construction	Transport & Storage	Road	New South Wales	NA	NA	256.0	Dec 2012	2012	NA	NA	NA	NA	NA	400.0	2014	Engineering	Roads, highways and subdivisions	PPP	22.0	km	NA	Sydney	Public
11174.0	NA	NSW Roads and Maritime Services	NA	M5 Widening, King Georges Road to Camden Valley Way 	NA	NA	Under construction	Transport & Storage	Road	New South Wales	NA	NA	266.0	Mar 2013	2012	NA	NA	NA	NA	NA	400.0	2014	Engineering	Roads, highways and subdivisions	PPP	22.0	km	NA	Sydney	Public
11174.0	NA	NSW Roads and Maritime Services	NA	M5 Widening, King Georges Road to Camden Valley Way 	NA	NA	Under construction	Transport & Storage	Road	New South Wales	NA	NA	266.0	Jun 2013	2012	NA	NA	NA	NA	NA	400.0	2014	Engineering	Roads, highways and subdivisions	PPP	22.0	km	NA	Sydney	Public
11174.0	NA	NSW Roads and Maritime Services	NA	M5 Widening, King Georges Road to Camden Valley Way 	NA	NA	Under construction	Transport & Storage	Road	New South Wales	NA	NA	270.0	Sep 2013	2012	NA	NA	NA	NA	NA	400.0	2014	Engineering	Roads, highways and subdivisions	PPP	22.0	km	NA	Sydney	Public
11174.0	NA	NSW Roads and Maritime Services	NA	M5 Widening, King Georges Road to Camden Valley Way 	NA	NA	Under construction	Transport & Storage	Road	New South Wales	NA	NA	270.0	Dec 2013	2012	NA	NA	NA	NA	NA	400.0	2014	Engineering	Roads, highways and subdivisions	PPP	22.0	km	NA	Sydney	Public
11174.0	NA	NSW Roads and Maritime Services	NA	M5 Widening, King Georges Road to Camden Valley Way 	NA	NA	Under construction	Transport & Storage	Road	New South Wales	NA	NA	242.0	Mar 2014	2012	NA	NA	NA	NA	NA	400.0	2014	Engineering	Roads, highways and subdivisions	PPP	22.0	km	NA	Sydney	Public
11174.0	NA	NSW Roads and Maritime Services	NA	M5 Widening, King Georges Road to Camden Valley Way 	NA	NA	Under construction	Transport & Storage	Road	New South Wales	NA	NA	242.0	Jun 2014	2012	NA	NA	NA	NA	NA	400.0	Late 2014	Engineering	Roads, highways and subdivisions	PPP	22.0	km	NA	Sydney	Public
11174.0	NA	NSW Roads and Maritime Services	NA	M5 Widening, King Georges Road to Camden Valley Way 	NA	NA	Under construction	Transport & Storage	Road	New South Wales	NA	NA	242.0	Sep 2014	2012	NA	NA	NA	NA	NA	400.0	Late 2014	Engineering	Roads, highways and subdivisions	PPP	22.0	km	NA	Sydney	Public
11174.0	NA	NSW Roads and Maritime Services	NA	M5 Widening, King Georges Road to Camden Valley Way 	NA	NA	Under construction	Transport & Storage	Road	New South Wales	NA	NA	242.0	Dec 2014	2012	NA	~	NA	NA	NA	400.0	2015	Engineering	Roads, highways and subdivisions	PPP	22.0	km	Dec 14: End date changed from 2014 to 2015.	Sydney	Public
11217.0	NA	Sydney Ports Corporation	NA	Somerton Intermodal Terminal	NA	NA	Committed	Transport & Storage	Rail	Victoria	NA	NA	265.0	Jun 2012	2012	NA	*	NA	NA	NA	32.0	2014	Non-residential	Transport buildings	PPP	NA	NA	NA	Melbourne	Public
11217.0	NA	Sydney Ports Corporation	NA	Somerton Intermodal Terminal	NA	NA	Committed	Transport & Storage	Rail	Victoria	NA	NA	265.0	Sep 2012	Pushed back to 2013	NA	NA	NA	NA	NA	32.0	2014	Non-residential	Transport buildings	PPP	NA	NA	NA	Melbourne	Public
11217.0	NA	Sydney Ports Corporation	NA	Somerton Intermodal Terminal	NA	NA	Committed	Transport & Storage	Rail	Victoria	NA	NA	349.0	Dec 2012	Pushed back to 2013	NA	NA	NA	NA	NA	32.0	2014	Non-residential	Transport buildings	PPP	NA	NA	NA	Melbourne	Public
11217.0	NA	Sydney Ports Corporation	NA	Somerton Intermodal Terminal	NA	NA	Committed	Transport & Storage	Rail	Victoria	NA	NA	361.0	Mar 2013	Pushed back to 2013	NA	NA	NA	NA	NA	32.0	2014	Non-residential	Transport buildings	PPP	NA	NA	NA	Melbourne	Public
11217.0	NA	Austrak	NA	Somerton Intermodal Terminal	NA	NA	Committed	Transport & Storage	Rail	Victoria	NA	NA	NA	Jun 2013	2014	NA	~	NA	NA	NA	32.0	Mid 2015	Non-residential	Transport buildings	PPP	NA	NA	May13: Start date pushed back from 2013 to 2014. End date now mid 2015.	Melbourne	Public
11217.0	NA	Austrak	NA	Somerton Intermodal Terminal	NA	NA	Committed	Transport & Storage	Rail	Victoria	NA	NA	NA	Sep 2013	2014	NA	NA	NA	NA	NA	32.0	Mid 2015	Non-residential	Transport buildings	PPP	NA	NA	NA	Melbourne	Public
11217.0	NA	Austrak	NA	Somerton Intermodal Terminal	NA	NA	Committed	Transport & Storage	Rail	Victoria	NA	NA	465.0	Dec 2013	2014	NA	NA	NA	NA	NA	32.0	Mid 2015	Non-residential	Transport buildings	PPP	NA	NA	NA	Melbourne	Public
11217.0	NA	Austrak	NA	Somerton Intermodal Terminal	NA	NA	Committed	Transport & Storage	Rail	Victoria	NA	NA	40.0	Mar 2014	2014	NA	NA	NA	NA	NA	32.0	Mid 2015	Non-residential	Transport buildings	PPP	NA	NA	NA	Melbourne	Public
11217.0	NA	Austrak	NA	Somerton Intermodal Terminal	NA	NA	Committed	Transport & Storage	Rail	Victoria	NA	NA	40.0	Jun 2014	2014	NA	NA	NA	NA	NA	32.0	Mid 2015	Non-residential	Transport buildings	PPP	NA	NA	NA	Melbourne	Public
11217.0	NA	Austrak	NA	Somerton Intermodal Terminal	NA	NA	Committed	Transport & Storage	Rail	Victoria	NA	NA	40.0	Sep 2014	2014	NA	NA	NA	NA	NA	32.0	Mid 2015	Non-residential	Transport buildings	PPP	NA	NA	NA	Melbourne	Public
11269.0	NA	WA Ministry for Planning	NA	Light rail network for Perth	NA	NA	Possible	Transport & Storage	Rail	Western Australia	NA	NA	307.0	Sep 2012	2016	NA	*	NA	NA	NA	1e3	2018	Engineering	Railways	PPP	NA	NA	NA	Perth	Public
11479.0	NA	Melbourne Airport	NA	Airport Drive Extension	NA	NA	Under consideration	Transport & Storage	Road	Victoria	NA	NA	215.0	Dec 2012	2013 start, pending approvals	NA	*	NA	NA	NA	80.0	2015	Engineering	Roads, highways and subdivisions	Private	NA	NA	NA	Melbourne	Public
11479.0	NA	Melbourne Airport	NA	Airport Drive Extension	NA	NA	Under consideration	Transport & Storage	Road	Victoria	NA	NA	225.0	Mar 2013	2013 start, pending approvals	NA	NA	NA	NA	NA	80.0	2015	Engineering	Roads, highways and subdivisions	Private	NA	NA	NA	Melbourne	Public
11479.0	NA	Melbourne Airport	NA	Airport Drive Extension	NA	NA	Under consideration	Transport & Storage	Road	Victoria	NA	NA	225.0	Jun 2013	2013 start, pending approvals	NA	NA	NA	NA	NA	80.0	2015	Engineering	Roads, highways and subdivisions	Private	NA	NA	NA	Melbourne	Public
11479.0	NA	Melbourne Airport	NA	Airport Drive Extension	NA	NA	Under consideration	Transport & Storage	Road	Victoria	NA	NA	228.0	Sep 2013	2013 start, pending approvals	NA	NA	NA	NA	NA	80.0	2015	Engineering	Roads, highways and subdivisions	Private	NA	NA	NA	Melbourne	Public
11479.0	NA	Melbourne Airport	NA	Airport Drive Extension	NA	NA	Under consideration	Transport & Storage	Road	Victoria	NA	NA	228.0	Dec 2013	Pending approvals	NA	NA	NA	NA	NA	80.0	2015	Engineering	Roads, highways and subdivisions	Private	NA	NA	NA	Melbourne	Public
11479.0	NA	Melbourne Airport	NA	Airport Drive Extension	NA	NA	Under consideration	Transport & Storage	Road	Victoria	NA	NA	203.0	Mar 2014	Pending approvals	NA	NA	NA	NA	NA	80.0	2015	Engineering	Roads, highways and subdivisions	Private	NA	NA	NA	Melbourne	Public
11479.0	NA	Melbourne Airport	NA	Airport Drive Extension	NA	NA	Under consideration	Transport & Storage	Road	Victoria	NA	NA	203.0	Jun 2014	Pending approvals	NA	NA	NA	NA	NA	80.0	2015	Engineering	Roads, highways and subdivisions	Private	NA	NA	NA	Melbourne	Public
11479.0	NA	Melbourne Airport	NA	Airport Drive Extension	NA	NA	Under consideration	Transport & Storage	Road	Victoria	NA	NA	203.0	Sep 2014	Pending approvals	NA	NA	NA	NA	NA	80.0	2015	Engineering	Roads, highways and subdivisions	Private	NA	NA	NA	Melbourne	Public
11479.0	NA	Melbourne Airport	NA	Airport Drive Extension	NA	NA	Under consideration	Transport & Storage	Road	Victoria	NA	NA	203.0	Dec 2014	Pending approvals	NA	NA	NA	NA	NA	80.0	2015	Engineering	Roads, highways and subdivisions	Private	NA	NA	NA	Melbourne	Public
11479.0	NA	Melbourne Airport	NA	Airport Drive Extension	NA	NA	Under construction	Transport & Storage	Road	Victoria	NA	NA	203.0	Mar 2015	Q1 2015	NA	~^	NA	NA	NA	80.0	2015	Engineering	Roads, highways and subdivisions	Private	NA	NA	Feb 15: Status change from under consideration to under construction. Start date changed from pending approvals to Q1 2015.	Melbourne	Public
11507.0	NA	QCoal / JFE Steel Corporation	NA	Byerwen Coal Project, 20km west of Glenden, Bowen Basin	NA	NA	Under consideration	Mining	Coal	Queensland	NA	NA	301.0	Mar 2013	EIS submitted, construction to begin in 2014.	NA	*	NA	NA	NA	1500.0	2015	Engineering	Oil, gas, coal and other minerals	Private	NA	NA	NA	Mackay	Public
11507.0	NA	QCoal / JFE Steel Corporation	NA	Byerwen Coal Project, 20km west of Glenden, Bowen Basin	NA	NA	Under consideration	Mining	Coal	Queensland	NA	NA	301.0	Jun 2013	EIS submitted, construction to begin in 2014.	NA	NA	NA	NA	NA	1500.0	2015	Engineering	Oil, gas, coal and other minerals	Private	NA	NA	NA	Mackay	Public
11507.0	NA	QCoal / JFE Steel Corporation	NA	Byerwen Coal Project, 20km west of Glenden, Bowen Basin	NA	NA	Under consideration	Mining	Coal	Queensland	NA	NA	305.0	Sep 2013	EIS submitted, construction to begin in 2014.	NA	NA	NA	NA	NA	1500.0	2015	Engineering	Oil, gas, coal and other minerals	Private	NA	NA	NA	Mackay	Public
11507.0	NA	QCoal / JFE Steel Corporation	NA	Byerwen Coal Project, 20km west of Glenden, Bowen Basin	NA	NA	Under consideration	Mining	Coal	Queensland	NA	NA	305.0	Dec 2013	EIS submitted, construction to begin in 2014.	NA	NA	NA	NA	NA	1500.0	2015	Engineering	Oil, gas, coal and other minerals	Private	NA	NA	NA	Mackay	Public
11507.0	NA	QCoal / JFE Steel Corporation	NA	Byerwen Coal Project, 20km west of Glenden, Bowen Basin	NA	NA	Under consideration	Mining	Coal	Queensland	NA	NA	272.0	Mar 2014	EIS submitted, construction to begin in 2014.	NA	~	NA	NA	NA	1760.0	2015	Engineering	Oil, gas, coal and other minerals	Private	NA	NA	Jan14: Cost is $1.76bn from $1.5bn.	Mackay	Public
11507.0	NA	QCoal / JFE Steel Corporation	NA	Byerwen Coal Project, 20km west of Glenden, Bowen Basin	NA	NA	Under consideration	Mining	Coal	Queensland	NA	NA	272.0	Jun 2014	EIS submitted, construction to begin in 2014.	NA	NA	NA	NA	NA	1760.0	2015	Engineering	Oil, gas, coal and other minerals	Private	NA	NA	NA	Mackay	Public
11507.0	NA	QCoal / JFE Steel Corporation	NA	Byerwen Coal Project, 20km west of Glenden, Bowen Basin	NA	NA	Under consideration	Mining	Coal	Queensland	NA	NA	272.0	Sep 2014	EIS submitted, construction to begin in 2014.	NA	NA	NA	NA	NA	1760.0	2015	Engineering	Oil, gas, coal and other minerals	Private	NA	NA	NA	Mackay	Public
11507.0	NA	QCoal / JFE Steel Corporation	NA	Byerwen Coal Project, 20km west of Glenden, Bowen Basin	NA	NA	Under consideration	Mining	Coal	Queensland	NA	NA	272.0	Dec 2014	2015	NA	~	NA	NA	NA	1760.0	2016	Engineering	Oil, gas, coal and other minerals	Private	NA	NA	Dec 14: Start date changed from EIS submitted construction to begin in 2014, to 2015. End date changed from 2015 to 2016.	Mackay	Public
11507.0	NA	QCoal / JFE Steel Corporation	NA	Byerwen Coal Project, 20km west of Glenden, Bowen Basin	NA	NA	Under consideration	Mining	Coal	Queensland	NA	NA	272.0	Mar 2015	2015	NA	NA	NA	NA	NA	1760.0	2016	Engineering	Oil, gas, coal and other minerals	Private	NA	NA	NA	Mackay	Public
11507.0	NA	QCoal / JFE Steel Corporation	NA	Byerwen Coal Project, 20km west of Glenden, Bowen Basin	NA	NA	Under consideration	Mining	Coal	Queensland	NA	NA	NA	Jun 2015	2015	NA	NA	NA	NA	NA	1760.0	2016	Engineering	Oil, gas, coal and other minerals	Private	NA	NA	NA	Mackay	Public
11507.0	NA	QCoal / JFE Steel Corporation	NA	Byerwen Coal Project, 20km west of Glenden, Bowen Basin	NA	NA	Under consideration	Mining	Coal	Queensland	NA	NA	NA	Sep 2015	2015	NA	NA	NA	NA	NA	1760.0	2016	Engineering	Oil, gas, coal and other minerals	Private	NA	NA	NA	Mackay	Public
11507.0	NA	QCoal / JFE Steel Corporation	NA	Byerwen Coal Project, 20km west of Glenden, Bowen Basin	NA	NA	Under construction	Mining	Coal	Queensland	NA	NA	NA	Dec 2015	2015	NA	^	NA	NA	NA	1760.0	2016	Engineering	Oil, gas, coal and other minerals	Private	NA	NA	Dec 15: Status changed from under consideration to under construction.	Mackay	Public
11552.0	NA	NSW Dept of Planning	NA	300m bridge across Homebush Bay to connect Rhodes to Wentworth Point	NA	NA	Under consideration	Transport & Storage	Road	New South Wales	NA	NA	261.0	Mar 2013	Plans approved for a 2014 start	NA	*	NA	NA	NA	43.0	2016	Engineering	Bridges	PPP	NA	NA	NA	Sydney	Public
11552.0	NA	NSW Dept of Planning	NA	300m bridge across Homebush Bay to connect Rhodes to Wentworth Point	NA	NA	Under consideration	Transport & Storage	Road	New South Wales	NA	NA	261.0	Jun 2013	Plans approved for a 2014 start	NA	NA	NA	NA	NA	43.0	2016	Engineering	Bridges	PPP	NA	NA	NA	Sydney	Public
11552.0	NA	NSW Dept of Planning	NA	300m bridge across Homebush Bay to connect Rhodes to Wentworth Point	NA	NA	Under consideration	Transport & Storage	Road	New South Wales	NA	NA	265.0	Sep 2013	Plans approved for a 2014 start	NA	NA	NA	NA	NA	43.0	2016	Engineering	Bridges	PPP	NA	NA	NA	Sydney	Public
11552.0	NA	NSW Dept of Planning	NA	300m bridge across Homebush Bay to connect Rhodes to Wentworth Point	NA	NA	Under consideration	Transport & Storage	Road	New South Wales	NA	NA	265.0	Dec 2013	Plans approved for a 2014 start	NA	NA	NA	NA	NA	43.0	2016	Engineering	Bridges	PPP	NA	NA	NA	Sydney	Public
11552.0	NA	NSW Dept of Planning	NA	300m bridge across Homebush Bay to connect Rhodes to Wentworth Point	NA	NA	Under consideration	Transport & Storage	Road	New South Wales	NA	NA	239.0	Mar 2014	41791	NA	NA	NA	NA	NA	43.0	2016	Engineering	Bridges	PPP	NA	NA	NA	Sydney	Public
11552.0	NA	NSW Dept of Planning	NA	300m bridge across Homebush Bay to connect Rhodes to Wentworth Point	NA	NA	Under consideration	Transport & Storage	Road	New South Wales	NA	NA	239.0	Jun 2014	2014	NA	NA	NA	NA	NA	43.0	2016	Engineering	Bridges	PPP	NA	NA	NA	Sydney	Public
11552.0	NA	NSW Dept of Planning	NA	300m bridge across Homebush Bay to connect Rhodes to Wentworth Point	NA	NA	Under consideration	Transport & Storage	Road	New South Wales	NA	NA	239.0	Sep 2014	2014	NA	NA	NA	NA	NA	43.0	2016	Engineering	Bridges	PPP	NA	NA	NA	Sydney	Public
11552.0	NA	NSW Dept of Planning	NA	300m bridge across Homebush Bay to connect Rhodes to Wentworth Point	NA	NA	Under construction	Transport & Storage	Road	New South Wales	NA	NA	239.0	Dec 2014	2014	NA	^	NA	NA	NA	43.0	2016	Engineering	Bridges	PPP	NA	NA	Dec 14: Status change from under consideration to under construction. 	Sydney	Public
11552.0	NA	NSW Dept of Planning	NA	300m bridge across Homebush Bay to connect Rhodes to Wentworth Point	NA	NA	Under construction	Transport & Storage	Road	New South Wales	NA	NA	239.0	Mar 2015	2014	NA	NA	NA	NA	NA	43.0	2016	Engineering	Bridges	PPP	NA	NA		Sydney	Public
11552.0	NA	NSW Dept of Planning	NA	300m bridge across Homebush Bay to connect Rhodes to Wentworth Point	NA	NA	Under construction	Transport & Storage	Road	New South Wales	NA	NA	NA	Jun 2015	2014	NA	NA	NA	NA	NA	43.0	2016	Engineering	Bridges	PPP	NA	NA		Sydney	Public
11552.0	NA	NSW Dept of Planning	NA	300m bridge across Homebush Bay to connect Rhodes to Wentworth Point	NA	NA	Under construction	Transport & Storage	Road	New South Wales	NA	NA	NA	Sep 2015	2014	NA	NA	NA	NA	NA	43.0	2016	Engineering	Bridges	PPP	NA	NA		Sydney	Public
11552.0	NA	NSW Dept of Planning	NA	300m bridge across Homebush Bay to connect Rhodes to Wentworth Point	NA	NA	Under construction	Transport & Storage	Road	New South Wales	NA	NA	NA	Dec 2015	2014	NA	NA	NA	NA	NA	43.0	2016	Engineering	Bridges	PPP	NA	NA		Sydney	Public
11622.0	NA	NSW Roads and Maritime Services	NA	Sydney Motorways Program - dual lane road tunnel linking the F3 and M2	NA	NA	Committed	Transport & Storage	Road	New South Wales	NA	NA	266.0	Jun 2013	2014	NA	*	NA	NA	NA	3e3	2019	Engineering	Roads, highways and subdivisions	PPP	NA	NA	NA	Sydney	Public
11622.0	NA	NSW Roads and Maritime Services	NA	Sydney Motorways Program - dual lane road tunnel linking the F3 and M2	NA	NA	Committed	Transport & Storage	Road	New South Wales	NA	NA	270.0	Sep 2013	2014	NA	NA	NA	NA	NA	3e3	2019	Engineering	Roads, highways and subdivisions	PPP	NA	NA	NA	Sydney	Public
11622.0	NA	NSW Roads and Maritime Services	NA	Sydney Motorways Program - dual lane road tunnel linking the F3 and M2	NA	NA	Committed	Transport & Storage	Road	New South Wales	NA	NA	270.0	Dec 2013	2014	NA	NA	NA	NA	NA	3e3	2019	Engineering	Roads, highways and subdivisions	PPP	NA	NA	NA	Sydney	Public
11622.0	NA	NSW Roads and Maritime Services	NA	NorthConnex - dual 9 kilometre tunnel linking the M1 and M2 under Pennant Hills Road	NA	NA	Committed	Transport & Storage	Road	New South Wales	NA	NA	242.0	Mar 2014	2014	NA	~	NA	NA	NA	3e3	2019	Engineering	Roads, highways and subdivisions	PPP	9.0	km	Mar14: Project description updated and contractor added.	Sydney	Public
11622.0	NA	NSW Roads and Maritime Services	NA	NorthConnex - dual 9 kilometre tunnel linking the M1 and M2 under Pennant Hills Road	NA	NA	Committed	Transport & Storage	Road	New South Wales	NA	NA	242.0	Jun 2014	2014	NA	NA	NA	NA	NA	3e3	2019	Engineering	Roads, highways and subdivisions	PPP	9.0	km	NA	Sydney	Public
11622.0	NA	NSW Roads and Maritime Services	NA	NorthConnex - Dual 9 kilometre tunnel linking the M1 and M2 under Pennant Hills Road	NA	NA	Committed	Transport & Storage	Road	New South Wales	NA	NA	242.0	Sep 2014	2015	NA	~	NA	NA	NA	3e3	2019	Engineering	Roads, highways and subdivisions	PPP	9.0	km	Aug 14: Start date postponed from Q4 2014 to Q1 2015	Sydney	Public
11622.0	NA	NSW Roads and Maritime Services	NA	NorthConnex - Dual 9 kilometre tunnel linking the M1 and M2 under Pennant Hills Road	NA	NA	Committed	Transport & Storage	Road	New South Wales	NA	NA	242.0	Dec 2014	2015	NA	NA	NA	NA	NA	3e3	2019	Engineering	Roads, highways and subdivisions	PPP	9.0	km	NA	Sydney	Public
11622.0	NA	NSW Roads and Maritime Services	NA	NorthConnex - Dual 9 kilometre tunnel linking the M1 and M2 under Pennant Hills Road	NA	NA	Committed	Transport & Storage	Road	New South Wales	NA	NA	242.0	Mar 2015	2015	NA	NA	NA	NA	NA	3e3	2019	Engineering	Roads, highways and subdivisions	PPP	9.0	km	NA	Sydney	Public
11622.0	NA	NSW Roads and Maritime Services	NA	NorthConnex - Dual 9 kilometre tunnel linking the M1 and M2 under Pennant Hills Road	NA	NA	Committed	Transport & Storage	Road	New South Wales	NA	NA	NA	Jun 2015	2015	NA	~	NA	NA	NA	2900.0	2019	Engineering	Roads, highways and subdivisions	PPP	9.0	km	May 15: Cost decreased from $3b to $2.9b. Note that early works are underway with major construction to commence soon.	Sydney	Public
11622.0	NA	NSW Roads and Maritime Services	NA	NorthConnex - Dual 9 kilometre tunnel linking the M1 and M2 under Pennant Hills Road	NA	NA	Under construction	Transport & Storage	Road	New South Wales	NA	NA	NA	Sep 2015	2015	NA	^	NA	NA	NA	2900.0	2019	Engineering	Roads, highways and subdivisions	PPP	9.0	km	Sep 15: Status change from committed to under construction.	Sydney	Public
11622.0	NA	NSW Roads and Maritime Services	NA	NorthConnex - Dual 9 kilometre tunnel linking the M1 and M2 under Pennant Hills Road	NA	NA	Under construction	Transport & Storage	Road	New South Wales	NA	NA	NA	Dec 2015	2015	NA	NA	NA	NA	NA	2900.0	2019	Engineering	Roads, highways and subdivisions	PPP	9.0	km	NA	Sydney	Public
11875.0	NA	Transurban Group	NA	CityLink upgrade - widening between the West Gate Freeway and Essendon Airport on the Tullamarine Freeway	NA	NA	Under consideration	Transport & Storage	Road	Victoria	NA	NA	NA	Jun 2015	2015	NA	~	NA	NA	NA	1300.0	2018	Engineering	Roads, highways and subdivisions	PPP	NA	NA	Apr 15: Cost increased from $850m to $1.3b. End date changed from 2017 to 2018.	Melbourne	Public
11875.0	NA	Transurban Group	NA	CityLink upgrade - widening between the West Gate Freeway and Essendon Airport on the Tullamarine Freeway	NA	NA	Under consideration	Transport & Storage	Road	Victoria	NA	NA	NA	Sep 2015	2015	NA	NA	NA	NA	NA	1300.0	2018	Engineering	Roads, highways and subdivisions	PPP	NA	NA	NA	Melbourne	Public
11875.0	NA	Transurban Group	NA	CityLink upgrade - widening between the West Gate Freeway and Essendon Airport on the Tullamarine Freeway	NA	NA	Under construction	Transport & Storage	Road	Victoria	NA	NA	NA	Dec 2015	2015	NA	^	NA	NA	NA	1300.0	2018	Engineering	Roads, highways and subdivisions	PPP	NA	NA	Dec 15: Status changed from under consideration to under construction.	Melbourne	Public
11878.0	NA	ACT Dept of Territory and Municipal Services	NA	Capital Metro light rail project (stage 1) - 12km line from Hibberson Street Gungahlin to the City Centre	NA	NA	Under consideration	Transport & Storage	Rail	Australian Capital Territory	NA	NA	7.0	Sep 2014	2016	NA	~^	NA	NA	NA	783.0	NA	Engineering	Railways	PPP	NA	NA	Sep 14: Status change from possible to under consideration. Cost change from $600m to $783m. Ownership change from public to PPP.	Canberra	Public
11878.0	NA	ACT Dept of Territory and Municipal Services	NA	Capital Metro light rail project (stage 1) - 12km line from Hibberson Street Gungahlin to the City Centre	NA	NA	Under consideration	Transport & Storage	Rail	Australian Capital Territory	NA	NA	7.0	Dec 2014	2016	NA	NA	NA	NA	NA	783.0	NA	Engineering	Railways	PPP	NA	NA	NA	Canberra	Public
11878.0	NA	ACT Dept of Territory and Municipal Services	NA	Capital Metro light rail project (stage 1) - 12km line from Hibberson Street Gungahlin to the City Centre	NA	NA	Under consideration	Transport & Storage	Rail	Australian Capital Territory	NA	NA	7.0	Mar 2015	2016	NA	NA	NA	NA	NA	783.0	NA	Engineering	Railways	PPP	NA	NA	NA	Canberra	Public
